"name","sku","price","meta_description","meta_keyword","meta_title","qty"
"New A+ intel SSD 710 2.5&quot; 200GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BZ200G3 SSDSA2BZ200G301 3Gb/s 25nm MLC","osst-20130624081196","1070.0000","New A+ intel SSD 710 2.5&quot; 200GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BZ200G3 SSDSA2BZ200G301 3Gb/s 25nm MLC","New A+ intel SSD 710 2.5&quot; 200GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BZ200G3 SSDSA2BZ200G301 3Gb/s 25nm MLC","New A+ intel SSD 710 2.5&quot; 200GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BZ200G3 SSDSA2BZ200G301 3Gb/s 25nm MLC","99.0000"
"New A+ intel SSD 710 2.5&quot; 300GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BZ300G3 SSDSA2BZ300G301 3Gb/s 25nm MLC","osst-20130624081197","1350.0000","New A+ intel SSD 710 2.5&quot; 300GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BZ300G3 SSDSA2BZ300G301 3Gb/s 25nm MLC","New A+ intel SSD 710 2.5&quot; 300GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BZ300G3 SSDSA2BZ300G301 3Gb/s 25nm MLC","New A+ intel SSD 710 2.5&quot; 300GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BZ300G3 SSDSA2BZ300G301 3Gb/s 25nm MLC","99.0000"
"New A+ intel SSD DC S3700 2.5&quot; 100GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA100G301 6Gb/s 25nm MLC","osst-20130624081198","320.0000","New A+ intel SSD DC S3700 2.5&quot; 100GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA100G301 6Gb/s 25nm MLC","New A+ intel SSD DC S3700 2.5&quot; 100GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA100G301 6Gb/s 25nm MLC","New A+ intel SSD DC S3700 2.5&quot; 100GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA100G301 6Gb/s 25nm MLC","99.0000"
"New A+ intel SSD DC S3700 2.5&quot; 200GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA200G301 6Gb/s 25nm MLC","osst-20130624081199","645.0000","New A+ intel SSD DC S3700 2.5&quot; 200GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA200G301 6Gb/s 25nm MLC","New A+ intel SSD DC S3700 2.5&quot; 200GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA200G301 6Gb/s 25nm MLC","New A+ intel SSD DC S3700 2.5&quot; 200GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA200G301 6Gb/s 25nm MLC","99.0000"
"New A+ intel SSD DC S3700 2.5&quot; 400GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA400G301 6Gb/s 25nm MLC","osst-20130624081201","1150.0000","New A+ intel SSD DC S3700 2.5&quot; 400GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA400G301 6Gb/s 25nm MLC","New A+ intel SSD DC S3700 2.5&quot; 400GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA400G301 6Gb/s 25nm MLC","New A+ intel SSD DC S3700 2.5&quot; 400GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA400G301 6Gb/s 25nm MLC","99.0000"
"New A+ intel SSD DC S3700 2.5&quot; 800GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA800G301 6Gb/s 25nm MLC","osst-20130624081202","3200.0000","New A+ intel SSD DC S3700 2.5&quot; 800GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA800G301 6Gb/s 25nm MLC","New A+ intel SSD DC S3700 2.5&quot; 800GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA800G301 6Gb/s 25nm MLC","New A+ intel SSD DC S3700 2.5&quot; 800GB 7mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSC2BA800G301 6Gb/s 25nm MLC","99.0000"
"New A+ intel SSD X25-E 2.5&quot; 32GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2SH032G101 SSDSA2SH032G1GC SSDSA2SH032G1GN 3Gb/s 50nm SLC","osst-20130624081203","370.0000","New A+ intel SSD X25-E 2.5&quot; 32GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2SH032G101 SSDSA2SH032G1GC SSDSA2SH032G1GN 3Gb/s 50nm SLC","New A+ intel SSD X25-E 2.5&quot; 32GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2SH032G101 SSDSA2SH032G1GC SSDSA2SH032G1GN 3Gb/s 50nm SLC","New A+ intel SSD X25-E 2.5&quot; 32GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2SH032G101 SSDSA2SH032G1GC SSDSA2SH032G1GN 3Gb/s 50nm SLC","99.0000"
"New A+ intel SSD X25-E 2.5&quot; 32GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2SH064G101 SSDSA2SH064G1GC SSDSA2SH064G1GN 3Gb/s 50nm SLC","osst-20130624081204","640.0000","New A+ intel SSD X25-E 2.5&quot; 32GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2SH064G101 SSDSA2SH064G1GC SSDSA2SH064G1GN 3Gb/s 50nm SLC","New A+ intel SSD X25-E 2.5&quot; 32GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2SH064G101 SSDSA2SH064G1GC SSDSA2SH064G1GN 3Gb/s 50nm SLC","New A+ intel SSD X25-E 2.5&quot; 32GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2SH064G101 SSDSA2SH064G1GC SSDSA2SH064G1GN 3Gb/s 50nm SLC","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M080G2GC SSDSA2MJ080G2C1 3Gb/s 50nm MLC","osst-20130624081205","125.0000","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M080G2GC SSDSA2MJ080G2C1 3Gb/s 50nm MLC","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M080G2GC SSDSA2MJ080G2C1 3Gb/s 50nm MLC","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M080G2GC SSDSA2MJ080G2C1 3Gb/s 50nm MLC","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA HP Compaq Laptop Hard Disk Drive 583004-001 583512-001 SSDSA2M080G2HP","osst-20130624081206","125.0000","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA HP Compaq Laptop Hard Disk Drive 583004-001 583512-001 SSDSA2M080G2HP","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA HP Compaq Laptop Hard Disk Drive 583004-001 583512-001 SSDSA2M080G2HP","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA HP Compaq Laptop Hard Disk Drive 583004-001 583512-001 SSDSA2M080G2HP","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Lenovo IBM Laptop Hard Disk Drive 45N7966 SSDSA2M080G2LE","osst-20130624081207","125.0000","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Lenovo IBM Laptop Hard Disk Drive 45N7966 SSDSA2M080G2LE","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Lenovo IBM Laptop Hard Disk Drive 45N7966 SSDSA2M080G2LE","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Lenovo IBM Laptop Hard Disk Drive 45N7966 SSDSA2M080G2LE","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M160G2GC SSDSA2M160G2GN 3Gb/s 50nm MLC","osst-20130624081208","215.0000","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M160G2GC SSDSA2M160G2GN 3Gb/s 50nm MLC","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M160G2GC SSDSA2M160G2GN 3Gb/s 50nm MLC","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M160G2GC SSDSA2M160G2GN 3Gb/s 50nm MLC","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA HP Compaq Laptop Hard Disk Drive 583513-001 594047-001 SSDSA2M160G2HP","osst-20130624081209","215.0000","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA HP Compaq Laptop Hard Disk Drive 583513-001 594047-001 SSDSA2M160G2HP","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA HP Compaq Laptop Hard Disk Drive 583513-001 594047-001 SSDSA2M160G2HP","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA HP Compaq Laptop Hard Disk Drive 583513-001 594047-001 SSDSA2M160G2HP","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Lenovo IBM Hard Disk Drive 45N8022 45N8037 45N8052 45K0616 SSDSA2M160G2Le","osst-20130624081210","215.0000","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Lenovo IBM Hard Disk Drive 45N8022 45N8037 45N8052 45K0616 SSDSA2M160G2Le","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Lenovo IBM Hard Disk Drive 45N8022 45N8037 45N8052 45K0616 SSDSA2M160G2Le","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Lenovo IBM Hard Disk Drive 45N8022 45N8037 45N8052 45K0616 SSDSA2M160G2Le","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2MH080G1GN SSDSA2MH080G2C1 SSDSA2MH080G2K5","osst-20130624081211","125.0000","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2MH080G1GN SSDSA2MH080G2C1 SSDSA2MH080G2K5","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2MH080G1GN SSDSA2MH080G2C1 SSDSA2MH080G2K5","New A+ intel SSD X25-M 2.5&quot; 80GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2MH080G1GN SSDSA2MH080G2C1 SSDSA2MH080G2K5","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 80GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2MH080G101 SSDSA2MH080G201 3Gb/s 34nm MLC","osst-20130624081212","125.0000","New A+ intel SSD X25-M 2.5&quot; 80GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2MH080G101 SSDSA2MH080G201 3Gb/s 34nm MLC","New A+ intel SSD X25-M 2.5&quot; 80GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2MH080G101 SSDSA2MH080G201 3Gb/s 34nm MLC","New A+ intel SSD X25-M 2.5&quot; 80GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2MH080G101 SSDSA2MH080G201 3Gb/s 34nm MLC","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 120GB 9.5mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSA2MH120G2K5 3Gb/s 34nm MLC","osst-20130624081213","195.0000","New A+ intel SSD X25-M 2.5&quot; 120GB 9.5mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSA2MH120G2K5 3Gb/s 34nm MLC","New A+ intel SSD X25-M 2.5&quot; 120GB 9.5mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSA2MH120G2K5 3Gb/s 34nm MLC","New A+ intel SSD X25-M 2.5&quot; 120GB 9.5mm HDD SATA Laptop NoteBook Hard Disk Drive SSDSA2MH120G2K5 3Gb/s 34nm MLC","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2MH160G1GN SSDSA2MH160G2C1 SSDSA2MH160G2K5","osst-20130624081214","215.0000","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2MH160G1GN SSDSA2MH160G2C1 SSDSA2MH160G2K5","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2MH160G1GN SSDSA2MH160G2C1 SSDSA2MH160G2K5","New A+ intel SSD X25-M 2.5&quot; 160GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2MH160G1GN SSDSA2MH160G2C1 SSDSA2MH160G2K5","99.0000"
"New A+ intel SSD X25-M 2.5&quot; 160GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2MH160G101 SSDSA2MH160G201 3Gb/s 34nm MLC","osst-20130624081215","235.0000","New A+ intel SSD X25-M 2.5&quot; 160GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2MH160G101 SSDSA2MH160G201 3Gb/s 34nm MLC","New A+ intel SSD X25-M 2.5&quot; 160GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2MH160G101 SSDSA2MH160G201 3Gb/s 34nm MLC","New A+ intel SSD X25-M 2.5&quot; 160GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2MH160G101 SSDSA2MH160G201 3Gb/s 34nm MLC","99.0000"
"New A+ intel SSD X25-V 2.5&quot; 40GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M040G2GC SSDSA2MP040G2R5 3Gb/s 34nm MLC","osst-20130624081216","112.0000","New A+ intel SSD X25-V 2.5&quot; 40GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M040G2GC SSDSA2MP040G2R5 3Gb/s 34nm MLC","New A+ intel SSD X25-V 2.5&quot; 40GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M040G2GC SSDSA2MP040G2R5 3Gb/s 34nm MLC","New A+ intel SSD X25-V 2.5&quot; 40GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2M040G2GC SSDSA2MP040G2R5 3Gb/s 34nm MLC","99.0000"
"intel SSD 320 2.5&quot; 40GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CT040G301 SSDSA2CT040G310 SSDSA2CT040G3B5 SSDSA2CT040G3K5","osst-20130624081301","125.0000","intel SSD 320 2.5&quot; 40GB 9.5mm HDD SATA SSDSA2CT040G301 SSDSA2CT040G310 SSDSA2CT040G3B5 SSDSA2CT040G3K5 3Gb/s 25nm MLC Hard Disk Driver Laptop NoteBook","intel SSD 320 2.5&quot; 40GB 9.5mm HDD SATA SSDSA2CT040G301 SSDSA2CT040G310 SSDSA2CT040G3B5 SSDSA2CT040G3K5 3Gb/s 25nm MLC Hard Disk Driver Laptop NoteBook","intel SSD 320 2.5&quot; 40GB 9.5mm HDD SATA SSDSA2CT040G301 SSDSA2CT040G310 SSDSA2CT040G3B5 SSDSA2CT040G3K5 3Gb/s 25nm MLC Hard Disk Driver Laptop NoteBook","99.0000"
"intel SSD 320 2.5&quot; 40GB 9.5mm HDD SATA Laptop Hard Disk Drive SSDSA2BT040G3 SSDSA2BT040G301 3Gb/s 25nm MLC","osst-20130624081302","145.0000","intel SSD 320 2.5&quot; 40GB 9.5mm HDD SATA SSDSA2CT040G301 SSDSA2CT040G310 SSDSA2CT040G3B5 SSDSA2CT040G3K5 3Gb/s 25nm MLC Hard Disk Driver Laptop NoteBook","intel SSD 320 2.5&quot; 40GB 9.5mm HDD SATA SSDSA2CT040G301 SSDSA2CT040G310 SSDSA2CT040G3B5 SSDSA2CT040G3K5 3Gb/s 25nm MLC Hard Disk Driver Laptop NoteBook","intel SSD 320 2.5&quot; 40GB 9.5mm HDD SATA SSDSA2CT040G301 SSDSA2CT040G310 SSDSA2CT040G3B5 SSDSA2CT040G3K5 3Gb/s 25nm MLC Hard Disk Driver Laptop NoteBook","99.0000"
"intel SSD 320 2.5&quot; 80GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW080G301 SSDSA2CW080G310 SSDSA2CW080G3B5 SSDSA2CW080G3K5","osst-20130624081303","180.0000","intel SSD 320 2.5&quot; 80GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW080G301 SSDSA2CW080G310 SSDSA2CW080G3B5 SSDSA2CW080G3K5","intel SSD 320 2.5&quot; 80GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW080G301 SSDSA2CW080G310 SSDSA2CW080G3B5 SSDSA2CW080G3K5","intel SSD 320 2.5&quot; 80GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW080G301 SSDSA2CW080G310 SSDSA2CW080G3B5 SSDSA2CW080G3K5","99.0000"
"intel SSD 320 2.5&quot; 80GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW080G3 SSDSA2BW080G301 3Gb/s 25nm MLC","osst-20130624081304","195.0000","intel SSD 320 2.5&quot; 80GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW080G3 SSDSA2BW080G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 80GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW080G3 SSDSA2BW080G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 80GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW080G3 SSDSA2BW080G301 3Gb/s, 25nm, MLC","99.0000"
"intel SSD 320 2.5&quot; 80GB 7mm HDD SATA Hard Disk Drive HP Compaq Laptop SSDSA2BW080G3H 652184-002 607817-001 652184-001","osst-20130624081305","195.0000","intel SSD 320 2.5&quot; 80GB 7mm HDD SATA Hard Disk Drive HP Compaq Laptop SSDSA2BW080G3H 652184-002 607817-001 652184-001","intel SSD 320 2.5&quot; 80GB 7mm HDD SATA Hard Disk Drive HP Compaq Laptop SSDSA2BW080G3H 652184-002 607817-001 652184-001","intel SSD 320 2.5&quot; 80GB 7mm HDD SATA Hard Disk Drive HP Compaq Laptop SSDSA2BW080G3H 652184-002 607817-001 652184-001","99.0000"
"intel SSD 320 2.5&quot; 120GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW120G301 SSDSA2CW120G310 SSDSA2CW120G3B5 SSDSA2CW120G3K5","osst-20130624081306","225.0000","intel SSD 320 2.5&quot; 120GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW120G301 SSDSA2CW120G310 SSDSA2CW120G3B5 SSDSA2CW120G3K5","intel SSD 320 2.5&quot; 120GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW120G301 SSDSA2CW120G310 SSDSA2CW120G3B5 SSDSA2CW120G3K5","intel SSD 320 2.5&quot; 120GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW120G301 SSDSA2CW120G310 SSDSA2CW120G3B5 SSDSA2CW120G3K5","99.0000"
"intel SSD 320 2.5&quot; 120GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW120G3 SSDSA2BW120G301 3Gb/s 25nm MLC","osst-20130624081307","250.0000","intel SSD 320 2.5&quot; 120GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW120G3 SSDSA2BW120G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 120GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW120G3 SSDSA2BW120G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 120GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW120G3 SSDSA2BW120G301 3Gb/s, 25nm, MLC","99.0000"
"intel SSD 320 2.5&quot; 120GB 7mm HDD SATA HP Compaq Laptop Hard Disk Drive SSDSA2BW120G3H 660218-001 3Gb/s 25nm MLC","osst-20130624081308","250.0000","intel SSD 320 2.5&quot; 120GB 7mm HDD SATA HP Compaq Laptop Hard Disk Drive SSDSA2BW120G3H 660218-001 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 120GB 7mm HDD SATA HP Compaq Laptop Hard Disk Drive SSDSA2BW120G3H 660218-001 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 120GB 7mm HDD SATA HP Compaq Laptop Hard Disk Drive SSDSA2BW120G3H 660218-001 3Gb/s, 25nm, MLC","99.0000"
"intel SSD 320 2.5&quot; 160GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW160G301 SSDSA2CW160G310 SSDSA2CW160G3B5 SSDSA2CW160G3K5","osst-20130624081309","245.0000","intel SSD 320 2.5&quot; 160GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW160G301 SSDSA2CW160G310 SSDSA2CW160G3B5 SSDSA2CW160G3K5","intel SSD 320 2.5&quot; 160GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW160G301 SSDSA2CW160G310 SSDSA2CW160G3B5 SSDSA2CW160G3K5","intel SSD 320 2.5&quot; 160GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW160G301 SSDSA2CW160G310 SSDSA2CW160G3B5 SSDSA2CW160G3K5","99.0000"
"intel SSD 320 2.5&quot; 160GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW160G3 SSDSA2BW160G301 3Gb/s 25nm MLC","osst-20130624081310","270.0000","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW160G3 SSDSA2BW160G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW160G3 SSDSA2BW160G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW160G3 SSDSA2BW160G301 3Gb/s, 25nm, MLC","99.0000"
"intel SSD 320 2.5&quot; 160GB 7mm HDD SATA HP Compaq Hard Disk Drive SSDSA2BW160G3H 652185-001 651389-001 652540-001 658540-001 658769-001","osst-20130624081311","270.0000","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA HP Compaq Hard Disk Drive SSDSA2BW160G3H 652185-001 651389-001 652540-001 658540-001 658769-001","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA HP Compaq Hard Disk Drive SSDSA2BW160G3H 652185-001 651389-001 652540-001 658540-001 658769-001","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA HP Compaq Hard Disk Drive SSDSA2BW160G3H 652185-001 651389-001 652540-001 658540-001 658769-001","99.0000"
"intel SSD 320 2.5&quot; 160GB 7mm HDD SATA Lenovo IBM Laptop Hard Disk Drive SSDSA2BW160G3L 45N8140 45N8144 45N8145","osst-20130624081312","270.0000","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA Lenovo IBM Laptop Hard Disk Drive SSDSA2BW160G3L 45N8140 45N8144 45N8145","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA Lenovo IBM Laptop Hard Disk Drive SSDSA2BW160G3L 45N8140 45N8144 45N8145","intel SSD 320 2.5&quot; 160GB 7mm HDD SATA Lenovo IBM Laptop Hard Disk Drive SSDSA2BW160G3L 45N8140 45N8144 45N8145","99.0000"
"intel SSD 320 2.5&quot; 300GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW300G301 SSDSA2CW300G310 SSDSA2CW300G3B5 SSDSA2CW300G3K5","osst-20130624081313","545.0000","intel SSD 320 2.5&quot; 300GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW300G301 SSDSA2CW300G310 SSDSA2CW300G3B5 SSDSA2CW300G3K5","intel SSD 320 2.5&quot; 300GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW300G301 SSDSA2CW300G310 SSDSA2CW300G3B5 SSDSA2CW300G3K5","intel SSD 320 2.5&quot; 300GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW300G301 SSDSA2CW300G310 SSDSA2CW300G3B5 SSDSA2CW300G3K5","99.0000"
"intel SSD 320 2.5&quot; 300GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW300G3 SSDSA2BW300G301 3Gb/s 25nm MLC","osst-20130624081314","545.0000","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW300G3 SSDSA2BW300G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW300G3 SSDSA2BW300G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW300G3 SSDSA2BW300G301 3Gb/s, 25nm, MLC","99.0000"
"intel SSD 320 2.5&quot; 300GB 7mm HDD SATA HP Compaq Laptop Hard Disk Drive 652186-001 SSDSA2BW300G3H 3Gb/s 25nm MLC","osst-20130624081315","545.0000","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA HP Compaq Laptop Hard Disk Drive 652186-001 SSDSA2BW300G3H 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA HP Compaq Laptop Hard Disk Drive 652186-001 SSDSA2BW300G3H 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA HP Compaq Laptop Hard Disk Drive 652186-001 SSDSA2BW300G3H 3Gb/s, 25nm, MLC","99.0000"
"intel SSD 320 2.5&quot; 300GB 7mm HDD SATA Lenovo IBM Laptop Hard Disk Drive SSDSA2BW300G3L 3Gb/s 25nm MLC","osst-20130624081316","545.0000","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA Lenovo IBM Laptop Hard Disk Drive SSDSA2BW300G3L 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA Lenovo IBM Laptop Hard Disk Drive SSDSA2BW300G3L 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 300GB 7mm HDD SATA Lenovo IBM Laptop Hard Disk Drive SSDSA2BW300G3L 3Gb/s, 25nm, MLC","99.0000"
"intel SSD 320 2.5&quot; 600GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW600G301 SSDSA2CW600G310 SSDSA2CW600G3B5 SSDSA2CW600G3K5","osst-20130624081317","980.0000","intel SSD 320 2.5&quot; 600GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW600G301 SSDSA2CW600G310 SSDSA2CW600G3B5 SSDSA2CW600G3K5","intel SSD 320 2.5&quot; 600GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW600G301 SSDSA2CW600G310 SSDSA2CW600G3B5 SSDSA2CW600G3K5","intel SSD 320 2.5&quot; 600GB 9.5mm HDD SATA Hard Disk Drive SSDSA2CW600G301 SSDSA2CW600G310 SSDSA2CW600G3B5 SSDSA2CW600G3K5","99.0000"
"intel SSD 320 2.5&quot; 600GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW600G3 SSDSA2BW600G301 3Gb/s 25nm MLC","osst-20130624081318","980.0000","intel SSD 320 2.5&quot; 600GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW600G3 SSDSA2BW600G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 600GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW600G3 SSDSA2BW600G301 3Gb/s, 25nm, MLC","intel SSD 320 2.5&quot; 600GB 7mm HDD SATA Laptop Hard Disk Drive SSDSA2BW600G3 SSDSA2BW600G301 3Gb/s, 25nm, MLC","99.0000"
